season_year,teamName,personName,PER,MPG,PPG,FGM_PG,FGA_PG,3PM_PG,3PA_PG,FTM_PG,FTA_PG,ORPG,DRPG,RPG,APG,SPG,BPG,TOPG,PFPG,plusMinus_PG,FG%,3PT%,FT%,AST_TO,STL_TO,TOV_pct,USG_pct,TS%
2017-18,Bulls,David Nwaba,12.01,23.18,7.82,2.85,5.96,0.25,0.73,1.87,2.86,1.25,3.34,4.59,1.46,0.83,0.41,1.08,2.23,-3.38,0.478,0.346,0.655,1.3506493506493507,0.7662337662337663,13.065906468472136,117.7886152862169,0.5416536539662711
2017-18,Wizards,Jodie Meeks,11.99,13.81,6.01,1.94,4.85,0.89,2.59,1.25,1.44,0.19,1.37,1.56,0.86,0.36,0.05,0.46,0.68,-1.89,0.399,0.343,0.863,1.8918918918918919,0.7837837837837838,7.684639029658553,103.21557194306297,0.5478311735061195
2017-18,Mavericks,Dennis Smith Jr.,11.98,29.7,15.19,5.86,14.84,1.54,4.91,1.94,2.8,0.72,3.04,3.77,5.19,1.03,0.26,2.81,2.2,-4.71,0.395,0.313,0.694,1.8453608247422681,0.36597938144329895,14.889632517729407,103.99067777671357,0.4725318327742308
2017-18,Heat,Wayne Ellington,11.96,26.17,11.08,3.65,8.97,2.91,7.42,0.86,1.0,0.29,2.5,2.79,1.01,0.68,0.1,0.67,1.21,1.63,0.407,0.392,0.859,1.5192307692307692,1.0192307692307692,6.61308373181402,103.01315306817582,0.5882993790173221
2017-18,Wizards,Ian Mahinmi,11.9,14.14,4.52,1.7,3.06,0.0,0.02,1.11,1.58,1.67,2.19,3.85,0.65,0.47,0.52,1.23,2.84,0.17,0.556,0.0,0.703,0.53,0.38,24.73288484368817,150.12624387345912,0.6013406940063092
2017-18,Celtics,Guerschon Yabusele,11.87,3.62,1.22,0.4,0.94,0.18,0.57,0.23,0.34,0.26,0.54,0.8,0.25,0.06,0.08,0.18,0.35,-0.11,0.426,0.324,0.682,1.3333333333333333,0.3333333333333333,14.513788098693757,125.88306942752739,0.5588568194680249
2017-18,Pacers,Lance Stephenson,11.87,22.56,9.23,3.7,8.65,0.82,2.83,1.02,1.55,0.76,4.41,5.17,2.87,0.56,0.21,1.6,2.16,-1.3,0.427,0.289,0.661,1.7938931297709924,0.3511450381679389,14.62249408402911,107.4351225596009,0.49484886518146637
2017-18,Nuggets,Emmanuel Mudiay,11.84,15.03,7.18,2.58,6.44,0.76,2.04,1.26,1.56,0.32,1.56,1.88,2.42,0.42,0.08,1.44,0.94,-2.62,0.401,0.373,0.808,1.6805555555555556,0.2916666666666667,16.809861785580875,103.8804811796663,0.503760664571172
2017-18,Hawks,Luke Babbitt,11.83,12.13,4.81,1.7,3.57,1.04,2.36,0.36,0.47,0.11,1.62,1.72,0.55,0.15,0.11,0.32,1.0,-0.45,0.476,0.441,0.773,1.7333333333333334,0.4666666666666667,7.784928378658916,102.66410912190966,0.6359747861323728
2017-18,Bulls,Denzel Valentine,11.81,27.21,10.17,3.91,9.36,1.86,4.81,0.49,0.66,0.62,4.48,5.1,3.17,0.84,0.14,1.29,2.4,-3.49,0.417,0.386,0.745,2.4646464646464645,0.6565656565656566,11.751578747447889,106.04199184331102,0.5266060475626816
2017-18,Pistons,Langston Galloway,11.77,10.53,4.39,1.54,4.15,0.91,2.66,0.4,0.5,0.16,0.96,1.12,0.71,0.43,0.06,0.22,0.48,0.93,0.371,0.344,0.805,3.2222222222222223,1.9444444444444444,4.786724816508881,103.58087263111506,0.5027371243436487
2017-18,Hornets,Johnny O'Bryant III,11.71,7.15,3.23,1.28,3.23,0.26,0.81,0.4,0.47,0.55,1.21,1.75,0.26,0.17,0.11,0.28,0.85,-1.64,0.398,0.326,0.84,0.9333333333333333,0.6,7.614213197969543,117.26190476190476,0.4697802197802198
2017-18,Pistons,Luke Kennard,11.71,18.52,7.06,2.61,5.89,1.03,2.47,0.82,0.96,0.27,1.96,2.23,1.57,0.56,0.16,0.87,1.09,1.52,0.443,0.415,0.855,1.7971014492753623,0.6376811594202898,12.159875934019455,103.8430568772418,0.5597464087954418
2017-18,Trail Blazers,Al-Farouq Aminu,11.62,30.03,9.33,3.33,8.43,1.81,4.91,0.86,1.16,1.41,6.2,7.61,1.22,1.14,0.58,1.14,1.97,3.19,0.395,0.369,0.738,1.0632911392405062,1.0,11.34731399023269,116.18825100133513,0.5217109526895657
2017-18,Trail Blazers,Noah Vonleh,11.62,10.59,2.64,1.04,2.13,0.04,0.13,0.51,0.69,0.78,2.93,3.71,0.29,0.13,0.24,0.33,0.93,-0.33,0.49,0.333,0.742,0.8666666666666667,0.4,12.034659820282414,139.0450691655511,0.5426851514045968
2017-18,Celtics,Aron Baynes,11.61,18.33,5.95,2.59,5.51,0.04,0.26,0.73,0.96,1.6,3.75,5.36,1.15,0.27,0.63,0.99,2.47,2.28,0.471,0.143,0.756,1.1625,0.275,14.277555682467163,130.21007622234617,0.5017488341105929
2017-18,Wizards,Kelly Oubre Jr.,11.56,27.2,11.62,3.88,9.63,1.54,4.5,2.33,2.84,0.72,3.71,4.43,1.2,0.98,0.43,1.1,2.85,-1.38,0.403,0.341,0.82,1.0888888888888888,0.8888888888888888,9.160118877987216,106.38860013860008,0.5338815936897773
2017-18,Warriors,Shaun Livingston,11.52,15.47,5.4,2.36,4.7,0.0,0.07,0.68,0.84,0.44,1.36,1.79,1.92,0.48,0.29,0.79,1.6,1.53,0.501,0.0,0.82,2.413793103448276,0.603448275862069,13.55646970830217,108.08407437348426,0.5326627730910665
2017-18,Rockets,Trevor Ariza,11.5,29.47,10.16,3.48,8.45,2.21,6.0,0.99,1.16,0.43,3.39,3.82,1.36,1.27,0.17,0.68,1.71,4.84,0.412,0.368,0.854,2.019230769230769,1.8846153846153846,7.006575401530667,104.65339274634779,0.5665352961632085
2017-18,Suns,Marquese Chriss,11.47,21.21,7.72,2.81,6.63,0.78,2.64,1.33,2.19,1.06,4.43,5.49,1.15,0.71,0.97,1.49,2.85,-4.14,0.423,0.295,0.608,0.7757009345794392,0.4766355140186916,16.372873056677683,113.15971741238401,0.508673058625485
2017-18,Knicks,Damyean Dotson,11.45,7.41,2.84,1.13,2.52,0.34,1.06,0.25,0.36,0.14,1.17,1.31,0.48,0.19,0.03,0.27,0.53,-0.59,0.447,0.324,0.696,1.8235294117647058,0.7058823529411765,9.036785030831384,105.02456453774008,0.5317905563347358
2017-18,Clippers,Milos Teodosic,11.42,21.4,8.09,2.85,6.79,1.66,4.38,0.74,0.87,0.3,2.08,2.38,3.94,0.43,0.09,1.83,1.94,1.64,0.419,0.379,0.848,2.154639175257732,0.23711340206185566,20.32520325203252,103.46890989506548,0.5641173995371345
2017-18,Clippers,Sam Dekker,11.37,10.77,3.7,1.56,3.16,0.12,0.73,0.45,0.68,0.54,1.59,2.12,0.46,0.29,0.11,0.4,0.87,0.74,0.494,0.167,0.661,1.1515151515151516,0.7272727272727273,10.421930267812026,116.13849765258219,0.5341277675927232
2017-18,Grizzlies,James Ennis III,11.35,20.64,6.08,2.12,4.35,0.59,1.65,1.25,1.43,1.04,2.04,3.08,0.96,0.63,0.24,0.75,1.59,-2.1,0.486,0.357,0.877,1.2894736842105263,0.8421052631578947,13.008352731754073,122.16460354633658,0.6099480560365181
2017-18,Knicks,Jarrett Jack,11.28,19.11,5.75,2.33,5.47,0.31,1.06,0.78,0.93,0.27,2.09,2.36,4.3,0.43,0.05,1.42,1.21,-0.2,0.427,0.291,0.84,3.026086956521739,0.30434782608695654,19.4585448392555,103.86643233743412,0.4894957983193277
2017-18,Jazz,Raul Neto,11.27,9.77,3.59,1.35,2.96,0.37,0.92,0.51,0.69,0.14,0.82,0.96,1.47,0.25,0.08,0.71,0.75,2.33,0.457,0.404,0.743,2.0833333333333335,0.3611111111111111,17.786561264822133,103.58239508700105,0.5498798076923077
2017-18,Lakers,Tyler Ennis,11.23,8.33,2.73,1.15,2.73,0.17,0.68,0.27,0.35,0.23,0.93,1.16,1.28,0.37,0.12,0.46,0.91,-0.26,0.42,0.25,0.759,2.763157894736842,0.7894736842105263,13.83025185616538,107.42883953706601,0.4730528805541477
2017-18,Spurs,Patty Mills,11.21,25.7,9.99,3.41,8.32,1.88,5.05,1.28,1.44,0.32,1.56,1.88,2.79,0.67,0.13,1.29,1.56,1.35,0.411,0.372,0.89,2.160377358490566,0.5188679245283019,12.62024954757596,103.19441714173381,0.557962720732505
2017-18,Grizzlies,Wayne Selden,11.19,14.4,6.77,2.42,5.6,1.02,2.54,0.92,1.23,0.33,0.83,1.17,1.38,0.38,0.1,1.13,1.23,-2.13,0.431,0.402,0.746,1.2222222222222223,0.3333333333333333,15.47455295735901,104.80538202787125,0.5509221589368051
2017-18,Warriors,Andre Iguodala,11.18,25.35,6.0,2.31,5.0,0.52,1.83,0.86,1.36,0.78,3.06,3.84,3.28,0.84,0.59,1.05,1.55,4.31,0.463,0.282,0.632,3.1343283582089554,0.8059701492537313,15.754326561324305,113.32338520571311,0.535893714413308
2017-18,Heat,Justise Winslow,11.05,20.49,6.45,2.52,5.95,0.6,1.57,0.8,1.27,0.78,3.73,4.51,1.8,0.66,0.4,0.94,1.71,0.3,0.424,0.38,0.635,1.922077922077922,0.7012987012987013,12.607243434409588,111.70531860414079,0.495541067146283
2017-18,Cavaliers,Jose Calderon,10.98,11.43,3.19,1.16,2.31,0.56,1.21,0.3,0.38,0.18,0.88,1.05,1.46,0.34,0.03,0.51,1.01,0.81,0.503,0.464,0.8,2.8536585365853657,0.6585365853658537,17.14046822742475,106.21669626998224,0.6432896064581232
2017-18,Wizards,Tim Frazier,10.96,10.35,2.17,0.84,2.12,0.21,0.69,0.28,0.37,0.22,1.2,1.42,2.4,0.58,0.09,0.7,1.2,-1.06,0.395,0.304,0.767,3.4035087719298245,0.8245614035087719,23.534269199009085,108.02854594112401,0.47516198704103674
2017-18,Mavericks,Wesley Matthews,10.79,33.3,12.53,4.42,10.89,2.39,6.28,1.3,1.58,0.44,2.66,3.09,2.69,1.19,0.25,1.3,2.19,-5.06,0.406,0.381,0.822,2.072289156626506,0.9156626506024096,10.067439716656153,103.51564461855256,0.5408394475615019
2017-18,Mavericks,Yogi Ferrell,10.79,27.82,10.22,3.79,8.9,1.63,4.38,1.0,1.26,0.32,2.72,3.04,2.45,0.78,0.11,0.95,1.87,0.04,0.426,0.373,0.796,2.576923076923077,0.8205128205128205,9.140767824497257,103.14267756128221,0.5404220192952587
2017-18,Spurs,Danny Green,10.77,23.88,8.0,2.89,7.48,1.55,4.27,0.67,0.87,0.55,2.77,3.32,1.47,0.84,1.07,0.99,1.63,1.19,0.387,0.363,0.769,1.4864864864864864,0.8513513513513513,11.151295961422543,106.58528750401541,0.508819538670285
2017-18,Cavaliers,Cedi Osman,10.72,9.34,3.31,1.25,2.58,0.44,1.21,0.36,0.64,0.26,1.4,1.67,0.57,0.31,0.04,0.44,1.08,0.49,0.484,0.368,0.565,1.28125,0.6875,13.431833445265278,108.66630176975006,0.5769976726144298
2017-18,Hawks,Isaiah Taylor,10.69,16.21,6.18,2.26,5.42,0.28,1.11,1.38,1.96,0.31,1.0,1.31,2.86,0.47,0.14,1.17,1.61,-0.5,0.418,0.25,0.702,2.4523809523809526,0.40476190476190477,15.670472352809492,104.27982258190028,0.49221307848862933
2017-18,Hornets,Michael Carter-Williams,10.65,14.39,4.12,1.31,3.95,0.24,1.02,1.26,1.53,0.64,1.74,2.38,2.0,0.76,0.4,0.9,1.71,-1.05,0.332,0.237,0.82,2.230769230769231,0.8461538461538461,16.241879060469763,113.06681734708297,0.4456294749403341
2017-18,Nuggets,Wilson Chandler,10.61,31.28,9.84,3.75,8.41,1.17,3.28,1.17,1.52,1.36,3.95,5.31,2.12,0.57,0.52,1.23,2.08,0.75,0.445,0.358,0.772,1.7282608695652173,0.4673913043478261,11.899218790418542,115.19756838905775,0.5417229432145164
2017-18,Hawks,Miles Plumlee,10.54,13.9,3.59,1.59,2.73,0.0,0.0,0.41,0.91,1.17,2.29,3.45,0.68,0.26,0.45,0.95,1.2,-2.38,0.583,0.0,0.45,0.7142857142857143,0.2698412698412698,23.385300668151448,140.02079002079003,0.5741279069767442
2017-18,Kings,De'Aaron Fox,10.54,27.75,11.56,4.49,10.92,0.64,2.1,1.93,2.67,0.45,2.34,2.79,4.38,0.96,0.27,2.37,2.23,-5.67,0.412,0.307,0.723,1.8497109826589595,0.4046242774566474,16.385679105891267,103.2264372311302,0.47802446760308115
2017-18,Bulls,Justin Holiday,10.52,29.41,11.38,3.77,10.16,2.09,5.83,1.75,2.13,0.4,3.38,3.78,1.99,1.04,0.4,1.21,1.74,-2.34,0.371,0.359,0.823,1.6451612903225807,0.8602150537634409,9.818826808564552,103.38368843870064,0.512784490025288
2017-18,Pacers,Cory Joseph,10.51,26.95,7.91,3.12,7.37,0.82,2.32,0.85,1.15,0.48,2.73,3.21,3.17,0.98,0.22,1.06,1.72,-0.61,0.424,0.353,0.745,2.9885057471264367,0.9195402298850575,11.879403572013764,105.62478366216683,0.502820131399529
2017-18,Hawks,Malcolm Delaney,10.45,15.85,5.28,1.7,4.45,0.72,1.94,1.16,1.44,0.14,1.42,1.56,2.55,0.55,0.09,1.03,1.28,-1.63,0.382,0.371,0.804,2.4696969696969697,0.5303030303030303,16.85909880453663,102.35306421250787,0.5192331326041538
2017-18,Suns,Tyler Ulis,10.37,20.99,7.01,2.71,6.97,0.53,1.85,1.06,1.28,0.3,1.32,1.62,3.94,0.89,0.09,1.61,1.52,-3.99,0.388,0.288,0.832,2.4488188976377954,0.5511811023622047,17.57931454515254,103.43622931103603,0.4652022034126024
2017-18,Celtics,Marcus Smart,10.32,29.34,10.0,3.44,9.36,1.36,4.53,1.76,2.42,0.78,2.64,3.42,4.71,1.29,0.42,2.35,2.42,3.87,0.367,0.301,0.729,2.007751937984496,0.5503875968992248,18.362466548995048,106.51989325570112,0.4794950481238667
2017-18,Jazz,Royce O'Neale,10.31,14.02,4.18,1.46,3.46,0.51,1.44,0.74,0.93,0.3,2.57,2.88,1.16,0.44,0.2,0.67,1.28,2.37,0.423,0.356,0.803,1.7272727272727273,0.6545454545454545,14.767479325528944,107.19548699055956,0.5402595766129032
2017-18,Pacers,T.J. Leaf,10.3,6.21,2.11,0.86,1.84,0.24,0.57,0.14,0.22,0.39,0.72,1.11,0.12,0.07,0.05,0.14,0.61,-1.11,0.471,0.429,0.625,0.9,0.5,6.5342394145321485,123.3795549822638,0.5453020134228188
2017-18,Kings,Vince Carter,10.2,14.05,4.29,1.56,3.88,0.78,2.26,0.38,0.51,0.25,1.78,2.03,0.95,0.58,0.36,0.49,1.32,-0.92,0.403,0.345,0.757,1.9166666666666667,1.1666666666666667,10.737294201861133,105.6732223903177,0.522921678695536
2017-18,Heat,Jordan Mickey,10.17,3.89,1.27,0.53,1.12,0.03,0.22,0.18,0.26,0.25,0.86,1.11,0.12,0.08,0.14,0.25,0.49,-0.41,0.476,0.125,0.684,0.5,0.3333333333333333,16.611295681063122,119.9203187250996,0.5146082337317397
2017-18,Suns,Troy Daniels,10.12,20.03,8.68,2.86,7.1,2.26,5.65,0.69,0.79,0.15,1.42,1.57,0.59,0.32,0.06,0.69,1.69,-5.04,0.403,0.4,0.875,0.8571428571428571,0.4642857142857143,8.495661144486924,101.85425551641016,0.5827641090257974
2017-18,Pistons,Henry Ellenson,10.1,4.06,1.86,0.65,1.8,0.25,0.74,0.31,0.36,0.12,0.88,1.0,0.25,0.06,0.0,0.22,0.27,-0.06,0.363,0.333,0.862,1.1111111111111112,0.2777777777777778,10.183299389002038,105.99664188054692,0.4755605946082137
2017-18,Rockets,Luc Mbah a Moute,10.04,23.35,6.87,2.48,5.15,0.94,2.58,0.97,1.42,0.33,2.45,2.78,0.82,1.07,0.37,1.01,1.49,4.52,0.481,0.364,0.684,0.8088235294117647,1.0588235294117647,14.951627088830255,105.08317929759707,0.594622543950362
2017-18,Grizzlies,Jarell Martin,10.0,20.25,6.89,2.7,6.05,0.41,1.2,1.09,1.41,1.18,2.7,3.88,0.89,0.48,0.6,1.05,2.57,-3.22,0.446,0.347,0.767,0.8488372093023255,0.45348837209302323,13.5852394793378,118.09566450264909,0.5164156186019304
2017-18,Hornets,Malik Monk,9.98,10.41,5.13,1.87,5.18,1.01,2.96,0.39,0.46,0.1,0.71,0.8,1.11,0.24,0.11,0.6,0.73,-2.33,0.36,0.342,0.842,1.8571428571428572,0.40816326530612246,9.98532768177372,101.65727543917801,0.4765462283799692
2017-18,Warriors,Nick Young,9.96,16.99,7.09,2.45,5.95,1.5,3.98,0.68,0.79,0.24,1.28,1.52,0.44,0.46,0.09,0.48,1.22,0.51,0.412,0.377,0.862,0.9230769230769231,0.9743589743589743,7.019438444924406,103.7341299477222,0.5623306233062331
2017-18,Bucks,Thon Maker,9.93,15.87,4.56,1.67,4.05,0.4,1.33,0.83,1.19,0.96,1.92,2.88,0.59,0.49,0.68,0.56,2.08,-2.08,0.411,0.298,0.699,1.0454545454545454,0.8636363636363636,10.974758056470119,123.01178203240065,0.49871119578617057
2017-18,Celtics,Shane Larkin,9.9,10.76,3.21,1.17,3.04,0.43,1.19,0.44,0.51,0.21,1.07,1.28,1.36,0.4,0.03,0.46,0.81,0.17,0.384,0.36,0.865,2.9696969696969697,0.8787878787878788,12.300581482033698,105.92229943145927,0.49090445426725604
2017-18,Cavaliers,Jae Crowder,9.9,25.39,8.57,2.96,7.09,1.17,3.57,1.47,1.74,0.77,2.49,3.26,1.09,0.77,0.23,0.79,2.34,-2.19,0.418,0.328,0.848,1.380952380952381,0.9761904761904762,9.160704938056185,109.82082974034687,0.545044179792547
2017-18,Grizzlies,Mario Chalmers,9.83,18.7,6.67,2.21,5.83,0.7,2.51,1.55,1.82,0.17,1.89,2.07,2.59,1.04,0.18,1.54,2.36,-0.79,0.379,0.277,0.855,1.6837606837606838,0.6752136752136753,18.84907848949607,102.13914302639377,0.5032557770189787
2017-18,Hawks,Tyler Dorsey,9.8,12.99,5.4,1.92,5.09,0.96,2.65,0.6,0.84,0.23,1.51,1.73,1.05,0.23,0.07,0.49,0.84,-1.99,0.377,0.362,0.714,2.135135135135135,0.4594594594594595,8.28259312320917,103.95606441403707,0.49423996875915255
2017-18,Knicks,Doug McDermott,9.76,21.31,7.18,2.75,5.96,0.96,2.49,0.73,0.96,0.6,1.84,2.44,0.91,0.18,0.22,0.62,1.33,-1.45,0.46,0.387,0.755,1.4705882352941178,0.29411764705882354,8.823834734765908,109.366485013624,0.5621655470795855
2017-18,Raptors,O.G. Anunoby,9.74,19.75,5.84,2.17,4.61,0.97,2.63,0.52,0.83,0.59,1.87,2.45,0.73,0.69,0.19,0.6,1.73,3.92,0.471,0.371,0.629,1.2222222222222223,1.1555555555555554,10.758343693219853,111.75590467030034,0.5866909558508359
2017-18,Thunder,Patrick Patterson,9.7,15.49,3.88,1.29,3.24,0.8,2.09,0.49,0.56,0.39,1.96,2.35,0.7,0.59,0.28,0.4,1.06,-0.91,0.398,0.386,0.87,1.7272727272727273,1.4545454545454546,10.337050494925448,111.1405096783178,0.5554779206260481
2017-18,Clippers,Wesley Johnson,9.67,18.13,4.91,1.83,4.49,0.73,2.16,0.52,0.71,0.35,2.28,2.63,0.74,0.93,0.76,0.67,1.78,-0.76,0.408,0.339,0.741,1.1090909090909091,1.3818181818181818,12.26255239454205,106.91266209000764,0.5120451311242122
2017-18,Kings,Garrett Temple,9.67,21.83,7.39,2.69,6.43,1.2,3.07,0.81,1.05,0.3,1.76,2.05,1.68,0.77,0.36,1.07,1.82,-3.55,0.418,0.392,0.769,1.5696202531645569,0.7215189873417721,13.405280662458429,103.87788197137418,0.5359382348330459
2017-18,Pacers,Joe Young,9.61,6.81,2.52,0.98,2.27,0.3,0.8,0.27,0.35,0.15,0.62,0.77,0.48,0.17,0.01,0.32,0.48,-0.65,0.43,0.379,0.759,1.5,0.5384615384615384,11.567894643174943,105.6401579244219,0.520728516804186
2017-18,Nets,Nik Stauskas,9.57,8.39,3.11,1.04,2.63,0.7,1.74,0.33,0.47,0.07,1.04,1.11,0.67,0.09,0.07,0.39,0.37,-0.72,0.393,0.404,0.704,1.7272727272727273,0.22727272727272727,11.964324559495322,102.22370469201692,0.5467012601927353
2017-18,Nuggets,Torrey Craig,9.57,14.97,3.88,1.48,3.26,0.4,1.38,0.52,0.83,0.95,2.07,3.02,0.6,0.29,0.36,0.48,1.5,-1.45,0.453,0.293,0.629,1.25,0.6,11.600928074245939,130.21148036253777,0.5347769028871391
2017-18,Trail Blazers,Evan Turner,9.5,25.75,8.22,3.27,7.3,0.53,1.67,1.15,1.35,0.38,2.71,3.09,2.19,0.59,0.37,1.25,2.06,-0.65,0.447,0.318,0.85,1.7474747474747474,0.47474747474747475,13.69143110029319,104.32850464592833,0.5199653890526855
2017-18,Mavericks,Kyle Collinsworth,9.47,9.99,2.1,0.79,2.06,0.08,0.35,0.44,0.83,0.67,1.56,2.23,1.17,0.35,0.19,0.5,0.92,-0.6,0.384,0.235,0.525,2.3333333333333335,0.7083333333333334,17.069701280227598,129.4659300184162,0.43310463121783876
2017-18,Nuggets,Juancho Hernangomez,9.41,6.3,1.86,0.66,1.7,0.32,1.14,0.23,0.27,0.41,0.82,1.23,0.27,0.14,0.07,0.2,0.57,-0.55,0.387,0.28,0.833,1.3333333333333333,0.6666666666666666,10.080645161290322,125.25252525252525,0.5107125062282013
2017-18,Clippers,C.J. Williams,9.38,17.23,5.1,2.12,4.8,0.54,1.9,0.32,0.39,0.29,1.07,1.37,1.05,0.76,0.32,0.49,1.54,-0.8,0.442,0.282,0.813,2.15,1.55,8.926977325477594,105.65930956423318,0.5121544795138209
2017-18,Grizzlies,Dillon Brooks,9.36,28.66,10.95,4.15,9.41,1.15,3.22,1.51,2.02,0.6,2.54,3.13,1.65,0.89,0.21,1.51,2.84,-2.98,0.44,0.356,0.747,1.0887096774193548,0.5887096774193549,12.796169404771733,105.32585539759138,0.5313357947552779
2017-18,Pistons,Avery Bradley,9.33,26.98,12.79,4.96,12.13,1.57,4.13,1.3,1.7,0.4,1.6,2.0,1.77,0.98,0.15,1.98,1.7,-2.66,0.409,0.381,0.763,0.8924731182795699,0.4946236559139785,13.319965625895158,102.79740871613664,0.49653007270323857
2017-18,Pelicans,Ian Clark,9.29,17.74,6.72,2.71,6.04,0.76,2.38,0.55,0.72,0.12,1.43,1.55,1.34,0.4,0.12,0.7,1.46,0.32,0.448,0.318,0.763,1.9298245614035088,0.5789473684210527,9.862274205827392,101.76068737235016,0.5288313882063882
2017-18,Pelicans,Darius Miller,9.23,23.71,7.77,2.63,5.94,1.79,4.37,0.71,0.82,0.22,1.78,2.0,1.35,0.34,0.21,0.71,1.95,-0.27,0.444,0.411,0.866,1.9137931034482758,0.4827586206896552,10.09608689597549,103.23461759631974,0.6166744114002478
2017-18,Grizzlies,Ben McLemore,9.21,15.58,6.03,2.24,5.33,0.79,2.27,0.76,0.91,0.49,1.5,1.99,0.73,0.54,0.21,0.87,1.99,-4.53,0.421,0.346,0.828,0.8360655737704918,0.6229508196721312,13.198892158559806,107.94095665171899,0.5259746734470037
2017-18,Lakers,Corey Brewer,9.03,11.57,3.3,1.3,2.87,0.13,0.72,0.57,0.85,0.38,1.17,1.55,0.68,0.68,0.13,0.63,1.38,-1.48,0.453,0.186,0.667,1.0789473684210527,1.0789473684210527,16.348304938908967,110.9816653934301,0.5091544949598849
2017-18,Trail Blazers,Pat Connaughton,9.01,18.14,5.38,2.01,4.76,0.9,2.56,0.45,0.54,0.44,1.52,1.96,1.11,0.28,0.27,0.52,1.46,1.72,0.423,0.352,0.841,2.116279069767442,0.5348837209302325,9.505703422053232,108.64636372370066,0.5386456908344733
2017-18,Suns,Jared Dudley,8.99,9.53,2.11,0.67,1.69,0.4,1.11,0.38,0.49,0.11,1.19,1.31,1.08,0.33,0.15,0.39,1.18,0.03,0.393,0.363,0.771,2.7857142857142856,0.8571428571428571,16.928657799274486,105.08259212198223,0.5531295487627366
2017-18,Timberwolves,Shabazz Muhammad,8.91,4.71,1.88,0.73,1.89,0.06,0.3,0.34,0.48,0.23,0.47,0.7,0.11,0.08,0.03,0.08,0.36,-2.11,0.388,0.211,0.71,1.4,1.0,3.5806359209395593,112.03465982028241,0.4456327985739751
2017-18,Bucks,Sterling Brown,8.85,10.94,3.06,1.15,2.89,0.45,1.28,0.3,0.34,0.38,1.63,2.01,0.35,0.44,0.18,0.35,1.13,-0.69,0.4,0.352,0.875,1.0,1.24,10.392417692051879,112.64281700693014,0.5033401373167563
2017-18,Hornets,Treveon Graham,8.84,14.18,3.69,1.3,2.99,0.54,1.31,0.55,0.8,0.57,1.07,1.64,0.8,0.45,0.03,0.36,1.47,-1.3,0.434,0.412,0.695,2.185185185185185,1.2222222222222223,9.855453350854138,118.10657009829286,0.5527210884353742
2017-18,Pelicans,Jameer Nelson,8.8,19.1,4.7,1.79,4.36,0.85,2.34,0.28,0.36,0.23,1.81,2.04,3.32,0.49,0.06,1.19,1.43,-1.06,0.41,0.364,0.765,2.7857142857142856,0.4107142857142857,20.858164481525623,104.2721764797266,0.5200489457831325
2017-18,Nuggets,Malik Beasley,8.73,7.19,2.42,0.9,2.2,0.35,1.01,0.27,0.41,0.17,0.7,0.88,0.38,0.19,0.09,0.3,0.44,-0.33,0.41,0.341,0.667,1.2916666666666667,0.625,11.084426380934786,106.91289749160579,0.5090380220236859
2017-18,Pistons,Stanley Johnson,8.72,26.67,8.44,2.96,7.89,0.94,3.3,1.58,2.04,0.46,3.08,3.55,1.58,1.34,0.2,1.08,2.38,-0.66,0.375,0.286,0.772,1.4545454545454546,1.2337662337662338,10.98744292237443,104.94159928122195,0.4801218339211286
2017-18,Thunder,Alex Abrines,8.71,14.36,4.47,1.46,3.68,1.06,2.8,0.49,0.58,0.33,1.11,1.44,0.35,0.48,0.1,0.32,1.57,0.53,0.395,0.38,0.848,1.12,1.52,7.435165358077564,108.38060856111399,0.5670864927387225
2017-18,Kings,Justin Jackson,8.69,19.31,5.81,2.37,5.37,0.73,2.37,0.33,0.46,0.35,2.05,2.4,0.95,0.36,0.17,0.51,1.04,-3.05,0.442,0.308,0.722,1.85,0.7,8.423890152472412,106.02893890675243,0.5208812436758348
2017-18,Spurs,Bryn Forbes,8.63,18.5,6.77,2.55,6.06,1.09,2.78,0.59,0.88,0.15,1.2,1.34,0.98,0.34,0.02,0.45,1.32,1.49,0.421,0.39,0.667,2.1621621621621623,0.7567567567567568,6.540800452552681,102.16731686172518,0.5248921843080881
2017-18,Wizards,Jason Smith,8.53,3.6,1.43,0.57,1.46,0.05,0.41,0.24,0.27,0.23,0.44,0.67,0.18,0.04,0.16,0.2,0.56,-1.05,0.391,0.125,0.905,0.875,0.1875,11.409013120365088,114.72513089005236,0.45476497102382485
2017-18,Pelicans,Dante Cunningham,8.45,21.04,4.77,1.87,4.25,0.66,2.04,0.38,0.68,0.94,2.7,3.64,0.49,0.51,0.3,0.3,1.42,-0.58,0.44,0.324,0.556,1.625,1.6875,6.229559258682447,124.17327402823442,0.5252449759176216
2017-18,Raptors,Norman Powell,8.24,13.97,5.07,1.97,4.92,0.7,2.45,0.42,0.51,0.18,1.38,1.57,1.17,0.49,0.21,0.87,1.46,-0.24,0.401,0.285,0.821,1.3484848484848484,0.5606060606060606,14.436958614051973,103.15912988536874,0.49212598425196846
2017-18,Bucks,Tony Snell,8.22,25.04,6.29,2.26,5.18,1.32,3.27,0.46,0.59,0.11,1.61,1.72,1.2,0.57,0.34,0.44,1.4,-0.68,0.435,0.403,0.792,2.7222222222222223,1.3055555555555556,7.467020658757156,101.90226580994253,0.5783197346005559
